candidate_id,ticker,company_name,likely_outcome_type,likely_outcome_year,outcome_source_hint,outcome_edgar_query,prior_process_signal_query,prior_13d_query,prior_rofr_exhibit_query,proxy_or_s4_query,verification_status,priority,reason_for_inclusion,notes
RHC-0131-ACQUIRED-LMNX,LMNX,Luminex Corporation,ACQUIRED,2021,EDGAR 8-K DiaSorin deal 2021; ~$1.8B; diagnostics multiplexing,https://efts.sec.gov/LATEST/search-index?q=LMNX+%22Luminex+Corporation%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2021-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=LMNX+%22Luminex+Corporation%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=LMNX+%22Luminex+Corporation%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=LMNX+%22Luminex+Corporation%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=LMNX+%22Luminex+Corporation%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,CANDIDATE,LOW,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Diagnostics — adjacent to pharma biotech. Include as reference only.
RHC-0132-ACQUIRED-TBIO,TBIO,Translate Bio,ACQUIRED,2021,EDGAR 8-K Sanofi deal 2021; ~$3.2B; mRNA platform; above range,https://efts.sec.gov/LATEST/search-index?q=TBIO+%22Translate+Bio%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2021-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=TBIO+%22Translate+Bio%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=TBIO+%22Translate+Bio%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=TBIO+%22Translate+Bio%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=TBIO+%22Translate+Bio%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,CANDIDATE,LOW,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Above $1.5B range at deal. Include as reference for mRNA platform acquisition pattern.
RHC-0133-ACQUIRED-DCPH,DCPH,Deciphera Pharmaceuticals,ACQUIRED,2023,EDGAR possible acquisition 2023; GIST ripretinib; check if acquired,https://efts.sec.gov/LATEST/search-index?q=DCPH+%22Deciphera+Pharmaceuticals%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=DCPH+%22Deciphera+Pharmaceuticals%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=DCPH+%22Deciphera+Pharmaceuticals%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=DCPH+%22Deciphera+Pharmaceuticals%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=DCPH+%22Deciphera+Pharmaceuticals%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,LOW,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,GIST cancer treatment. Check if Deciphera was acquired by 2023. If so find deal terms and prior process signals.
RHC-0134-ACQUIRED-ENLV,ENLV,Enliven Therapeutics,ACQUIRED,2023,EDGAR possible acquisition or merger; BCR-ABL oncology; check 2023-2024 status,https://efts.sec.gov/LATEST/search-index?q=ENLV+%22Enliven+Therapeutics%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=ENLV+%22Enliven+Therapeutics%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=ENLV+%22Enliven+Therapeutics%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=ENLV+%22Enliven+Therapeutics%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=ENLV+%22Enliven+Therapeutics%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,LOW,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,BCR-ABL. Small cap. Check if acquired or if SA signals present.
RHC-0135-ACQUIRED-HRMY,HRMY,Harmony Biosciences,ACQUIRED,2023,EDGAR possible acquisition 2023; sleep disorder pitolisant; check if acquired or still public,https://efts.sec.gov/LATEST/search-index?q=HRMY+%22Harmony+Biosciences%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=HRMY+%22Harmony+Biosciences%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=HRMY+%22Harmony+Biosciences%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=HRMY+%22Harmony+Biosciences%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=HRMY+%22Harmony+Biosciences%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,LOW,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Sleep neurology. Check if acquired by 2025. If still public check for SA signals.
RHC-0136-ACQUIRED-SYNH,SYNH,"Syneos Health, Inc.",ACQUIRED,2023,"Life-sciences services acquisition; adjacent target, verify industry fit.",https://efts.sec.gov/LATEST/search-index?q=SYNH+%22Syneos+Health%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SYNH+%22Syneos+Health%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SYNH+%22Syneos+Health%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SYNH+%22Syneos+Health%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SYNH+%22Syneos+Health%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,LOW,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0137-ACQUIRED-KPTI,KPTI,Karyopharm Therapeutics,ACQUIRED,2024,EDGAR possible acquisition 2024; selinexor XPO1; check if acquired,https://efts.sec.gov/LATEST/search-index?q=KPTI+%22Karyopharm+Therapeutics%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2024-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=KPTI+%22Karyopharm+Therapeutics%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=KPTI+%22Karyopharm+Therapeutics%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=KPTI+%22Karyopharm+Therapeutics%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=KPTI+%22Karyopharm+Therapeutics%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,CANDIDATE,LOW,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Hematology oncology. Check if acquired or still public. May have had activist 13D.
RHC-0138-ACQUIRED-KROS,KROS,Keros Therapeutics,ACQUIRED,2024,EDGAR possible acquisition 2024; TGF-beta biology; check for deal,https://efts.sec.gov/LATEST/search-index?q=KROS+%22Keros+Therapeutics%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2024-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=KROS+%22Keros+Therapeutics%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=KROS+%22Keros+Therapeutics%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=KROS+%22Keros+Therapeutics%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=KROS+%22Keros+Therapeutics%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,CANDIDATE,LOW,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,Hematology rare disease. Check for acquisition announcement 2024.
RHC-0139-ACQUIRED-TGTX,TGTX,TG Therapeutics,ACQUIRED,2024,EDGAR possible acquisition 2024-2025; ublituximab MS; check if acquired,https://efts.sec.gov/LATEST/search-index?q=TGTX+%22TG+Therapeutics%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2024-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=TGTX+%22TG+Therapeutics%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=TGTX+%22TG+Therapeutics%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=TGTX+%22TG+Therapeutics%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=TGTX+%22TG+Therapeutics%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,CANDIDATE,LOW,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,MS therapy. Had major commercial launch. Check if acquired by large pharma by 2025.
RHC-0140-ACQUIRED-VSTM,VSTM,Verastem Oncology,ACQUIRED,2024,EDGAR possible acquisition 2024; avutometinib defactinib RAS MAPK; check,https://efts.sec.gov/LATEST/search-index?q=VSTM+%22Verastem+Oncology%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K%2CDEFM14A%2CDEF+14A%2CSC+TO-T%2CSC+TO-I&dateRange=custom&startdt=2024-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=VSTM+%22Verastem+Oncology%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=VSTM+%22Verastem+Oncology%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=VSTM+%22Verastem+Oncology%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=VSTM+%22Verastem+Oncology%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,CANDIDATE,LOW,Likely resolved historical ACQUIRED outcome; mine backward for pre-outcome process signals.,RAS/MAPK oncology. Had deal activity with Lilly. Check for acquisition announcement.
RHC-0141-FAILED_REVIEW-PRVB,PRVB,Provectus Biopharmaceuticals,FAILED_REVIEW,2020,EDGAR possible SA language; PV-10 melanoma; very small cap; governance issues,https://efts.sec.gov/LATEST/search-index?q=PRVB+%22Provectus+Biopharmaceuticals%22+%22strategic+alternatives%22+%22restructuring%22&forms=8-K&dateRange=custom&startdt=2020-01-01&enddt=2020-12-31,https://efts.sec.gov/LATEST/search-index?q=PRVB+%22Provectus+Biopharmaceuticals%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2017-01-01&enddt=2020-12-31,https://efts.sec.gov/LATEST/search-index?q=PRVB+%22Provectus+Biopharmaceuticals%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2017-01-01&enddt=2020-12-31,https://efts.sec.gov/LATEST/search-index?q=PRVB+%22Provectus+Biopharmaceuticals%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2017-01-01&enddt=2020-12-31,https://efts.sec.gov/LATEST/search-index?q=PRVB+%22Provectus+Biopharmaceuticals%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2017-01-01&enddt=2020-12-31,CANDIDATE,LOW,Likely resolved historical FAILED_REVIEW outcome; mine backward for pre-outcome process signals.,Very small cap and governance-challenged. Below target range. Include as reference.
RHC-0142-FAILED_REVIEW-AKER,AKER,Akers Biosciences,FAILED_REVIEW,2021,EDGAR or press release SA activity; diagnostics company; below target range likely,https://efts.sec.gov/LATEST/search-index?q=AKER+%22Akers+Biosciences%22+%22strategic+alternatives%22+%22restructuring%22&forms=8-K&dateRange=custom&startdt=2021-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=AKER+%22Akers+Biosciences%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=AKER+%22Akers+Biosciences%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=AKER+%22Akers+Biosciences%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=AKER+%22Akers+Biosciences%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,CANDIDATE,LOW,Likely resolved historical FAILED_REVIEW outcome; mine backward for pre-outcome process signals.,Diagnostics. Very small cap. Below target range.
RHC-0143-FAILED_REVIEW-ACER,ACER,Acer Therapeutics,FAILED_REVIEW,2022,EDGAR possible SA; rare disease OTC cycle disorder; very small cap,https://efts.sec.gov/LATEST/search-index?q=ACER+%22Acer+Therapeutics%22+%22strategic+alternatives%22+%22restructuring%22&forms=8-K&dateRange=custom&startdt=2022-01-01&enddt=2022-12-31,https://efts.sec.gov/LATEST/search-index?q=ACER+%22Acer+Therapeutics%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2019-01-01&enddt=2022-12-31,https://efts.sec.gov/LATEST/search-index?q=ACER+%22Acer+Therapeutics%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2019-01-01&enddt=2022-12-31,https://efts.sec.gov/LATEST/search-index?q=ACER+%22Acer+Therapeutics%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2019-01-01&enddt=2022-12-31,https://efts.sec.gov/LATEST/search-index?q=ACER+%22Acer+Therapeutics%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2019-01-01&enddt=2022-12-31,CANDIDATE,LOW,Likely resolved historical FAILED_REVIEW outcome; mine backward for pre-outcome process signals.,Rare disease. Very small cap. Below target range likely.
RHC-0144-FAILED_REVIEW-ACST,ACST,Acasti Pharma,FAILED_REVIEW,2022,EDGAR possible SA or reverse merger activity; omega-3 cardiovascular; small cap,https://efts.sec.gov/LATEST/search-index?q=ACST+%22Acasti+Pharma%22+%22strategic+alternatives%22+%22restructuring%22&forms=8-K&dateRange=custom&startdt=2022-01-01&enddt=2022-12-31,https://efts.sec.gov/LATEST/search-index?q=ACST+%22Acasti+Pharma%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2019-01-01&enddt=2022-12-31,https://efts.sec.gov/LATEST/search-index?q=ACST+%22Acasti+Pharma%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2019-01-01&enddt=2022-12-31,https://efts.sec.gov/LATEST/search-index?q=ACST+%22Acasti+Pharma%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2019-01-01&enddt=2022-12-31,https://efts.sec.gov/LATEST/search-index?q=ACST+%22Acasti+Pharma%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2019-01-01&enddt=2022-12-31,CANDIDATE,LOW,Likely resolved historical FAILED_REVIEW outcome; mine backward for pre-outcome process signals.,Very small cap. Likely below target range. Check for any process signals.
